id,tour_id,itinerary_id,name,countryCode,longitude,latitude,created_at,updated_at
132,tour-d23b0c20-b933-4ee2-8e61-31f87602f05c,79,Matjiesfontein,ZA,20.581892999989954,-33.231177650621,2023-09-25 11:50:18,2023-09-25 11:50:18
133,tour-d23b0c20-b933-4ee2-8e61-31f87602f05c,80,Kimberley,ZA,24.732594005710233,-28.731632293534577,2023-09-25 11:50:18,2023-09-25 11:50:18
134,tour-d23b0c20-b933-4ee2-8e61-31f87602f05c,81,Cape Town,ZA,18.678316857542793,-33.93382522944218,2023-09-25 11:50:18,2023-09-25 11:50:18
135,tour-d23b0c20-b933-4ee2-8e61-31f87602f05c,82,Cape Town,ZA,18.678316857542793,-33.93382522944218,2023-09-25 11:50:18,2023-09-25 11:50:18
136,tour-d23b0c20-b933-4ee2-8e61-31f87602f05c,83,Johannesburg,ZA,28.037183118075905,-26.00333232239406,2023-09-25 11:50:18,2023-09-25 11:50:18
137,tour-d23b0c20-b933-4ee2-8e61-31f87602f05c,83,Pretoria,ZA,28.263326271586337,-25.751372796243974,2023-09-25 11:50:18,2023-09-25 11:50:18
138,tour-d23b0c20-b933-4ee2-8e61-31f87602f05c,84,Johannesburg,ZA,28.037183118075905,-26.00333232239406,2023-09-25 11:50:18,2023-09-25 11:50:18
139,tour-d23b0c20-b933-4ee2-8e61-31f87602f05c,84,Sabi Sands Game Reserve,ZA,31.479797258541087,-24.81704247669368,2023-09-25 11:50:18,2023-09-25 11:50:18
140,tour-d23b0c20-b933-4ee2-8e61-31f87602f05c,85,Sabi Sands Game Reserve,ZA,31.479797258541087,-24.81704247669368,2023-09-25 11:50:18,2023-09-25 11:50:18
141,tour-d23b0c20-b933-4ee2-8e61-31f87602f05c,86,Johannesburg,ZA,28.037183118075905,-26.00333232239406,2023-09-25 11:50:18,2023-09-25 11:50:18
142,tour-d23b0c20-b933-4ee2-8e61-31f87602f05c,86,Sabi Sands Game Reserve,ZA,31.479797258541087,-24.81704247669368,2023-09-25 11:50:18,2023-09-25 11:50:18
143,tour-d23b0c20-b933-4ee2-8e61-31f87602f05c,87,Livingstone,ZM,25.832581713286437,-17.85938902483142,2023-09-25 11:50:18,2023-09-25 11:50:18
144,tour-d23b0c20-b933-4ee2-8e61-31f87602f05c,88,Matjiesfontein,ZA,20.581892999989954,-33.231177650621,2023-09-25 11:50:18,2023-09-25 11:50:18
145,tour-d23b0c20-b933-4ee2-8e61-31f87602f05c,89,Cape Town,ZA,18.678316857542793,-33.93382522944218,2023-09-25 11:50:18,2023-09-25 11:50:18
146,tour-d23b0c20-b933-4ee2-8e61-31f87602f05c,90,Cape Town,ZA,18.678316857542793,-33.93382522944218,2023-09-25 11:50:18,2023-09-25 11:50:18
147,tour-d23b0c20-b933-4ee2-8e61-31f87602f05c,91,Pretoria,ZA,28.263326271586337,-25.751372796243974,2023-09-25 11:50:18,2023-09-25 11:50:18
148,tour-d23b0c20-b933-4ee2-8e61-31f87602f05c,91,Johannesburg,ZA,28.037183118075905,-26.00333232239406,2023-09-25 11:50:18,2023-09-25 11:50:18
149,tour-d23b0c20-b933-4ee2-8e61-31f87602f05c,92,Johannesburg,ZA,28.037183118075905,-26.00333232239406,2023-09-25 11:50:18,2023-09-25 11:50:18
150,tour-d23b0c20-b933-4ee2-8e61-31f87602f05c,92,Sabi Sands Game Reserve,ZA,31.479797258541087,-24.81704247669368,2023-09-25 11:50:18,2023-09-25 11:50:18
151,tour-d23b0c20-b933-4ee2-8e61-31f87602f05c,93,Sabi Sands Game Reserve,ZA,31.479797258541087,-24.81704247669368,2023-09-25 11:50:18,2023-09-25 11:50:18
152,tour-d23b0c20-b933-4ee2-8e61-31f87602f05c,94,Sabi Sands Game Reserve,ZA,31.479797258541087,-24.81704247669368,2023-09-25 11:50:18,2023-09-25 11:50:18
153,tour-d23b0c20-b933-4ee2-8e61-31f87602f05c,94,Victoria Falls,ZW,25.686381979667363,-17.960789698015954,2023-09-25 11:50:18,2023-09-25 11:50:18
154,tour-d23b0c20-b933-4ee2-8e61-31f87602f05c,95,Victoria Falls,ZW,25.686381979667363,-17.960789698015954,2023-09-25 11:50:18,2023-09-25 11:50:18
155,tour-d23b0c20-b933-4ee2-8e61-31f87602f05c,96,Kimberley,ZA,24.732594005710233,-28.731632293534577,2023-09-25 11:50:18,2023-09-25 11:50:18
156,tour-d23b0c20-b933-4ee2-8e61-31f87602f05c,97,Cape Town,ZA,18.678316857542793,-33.93382522944218,2023-09-25 11:50:18,2023-09-25 11:50:18
157,tour-8c8b38f7-554b-445f-b5dd-c84bc0d4e91d,98,Hanoi,VN,105.69977231539677,20.998487750814988,2023-09-25 11:50:18,2023-09-25 11:50:18
158,tour-8c8b38f7-554b-445f-b5dd-c84bc0d4e91d,99,Hoi An,VN,108.33708878869855,15.884617851319556,2023-09-25 11:50:18,2023-09-25 11:50:18
159,tour-8c8b38f7-554b-445f-b5dd-c84bc0d4e91d,100,Ho Chi Minh City,VN,106.71335451639682,10.743634597629445,2023-09-25 11:50:18,2023-09-25 11:50:18
160,tour-8c8b38f7-554b-445f-b5dd-c84bc0d4e91d,101,Ho Chi Minh City,VN,106.71335451639682,10.743634597629445,2023-09-25 11:50:18,2023-09-25 11:50:18
