id,productType,source,name,brand,brandName,brandCode,slug,depositAmount,activityLevel,reviewsRating,reviewsTotal,reviewsSource,lowestOptionRoomType,lowestOptionPrice,lowestOptionFullPrice,fkSeasonId,fkTourOptionId,created_at,updated_at
tour-00bfa641-58d2-40cc-a818-0796b344dd19,connection_tour,ttc,Ultimate Ireland,luxurygold,Luxury Gold,luxurygold,ultimate-ireland,500.0,,0.0,0,luxuryescapes,twin,7325.0,7325.0,f66abe10-362c-4bec-96c2-72658a4b3154,eb1e3c5a-595a-4fc1-b402-7a2df91221e9,2023-09-25 11:50:24,2023-09-25 11:50:24
tour-01ad08bd-8b08-4d54-a46e-f515d491f9af,connection_tour,ttc,Country Roads of Southern Italy & Sicily,insightvacations,Insight Vacations,insightvacations,country-roads-of-southern-italy-and-sicily,500.0,,0.0,0,luxuryescapes,twin,5197.0,5197.0,68e465ce-0c29-44b1-aaa2-8855b3e82607,a85ecb2e-cb2b-48f0-a66b-1ec8e491d73e,2023-09-25 11:50:27,2023-09-25 11:50:27
tour-0364e31f-a6f9-413b-8f2e-cd2e264eb3ee,connection_tour,ttc,Canada's Rockies,trafalgar,Trafalgar,trafalgar,canadas-rockies,500.0,,10.0,2,le_tour_operator,twin,2565.0,2850.0,560cf11f-4bf9-4f07-a16a-e2bbab01314f,7f1521c7-4bc3-4555-b447-1a9823d29b16,2023-09-25 11:50:25,2023-09-25 11:50:25
tour-03fb1d9a-ab44-4e04-9c7e-6589adeb6f1a,connection_tour,ttc,Treasures of Spain and Portugal,trafalgar,Trafalgar,trafalgar,treasures-of-spain-and-portugal,500.0,,10.0,2,le_tour_operator,twin,3397.5,3775.0,beede9fc-8665-48b8-8e41-afa775c2261b,06f1066b-142e-435e-b9ec-a2066923809f,2023-09-25 11:50:27,2023-09-25 11:50:27
tour-045e09d3-ad22-4bc9-ab2b-5849b8e781d0,connection_tour,ttc,Country Roads of Northern Italy,insightvacations,Insight Vacations,insightvacations,country-roads-of-northern-italy,500.0,,0.0,0,luxuryescapes,twin,3105.0,3450.0,821fcfd7-430f-4900-808b-fd6b071700e2,9e4ffccb-92e2-464e-895b-ca1d2ca34593,2023-09-25 11:50:25,2023-09-25 11:50:25
tour-04ede99a-7368-491c-8e36-1d88f54490f0,direct_tour,salesforce,"Norway & Sweden 2024 Small-Group Summer Tour with Guided City Tours, Glass Cabin Stay & Iconic Overnight Train Journeys",luxuryescapes,Luxury Escapes Tours,luxuryescapes,norway-and-sweden-2024-small-group-summer-tour-with-guided-city-tours-glass-cabin-stay-and-iconic-overnight-train-journeys,0.2,moderate,8.5,2,le_tour_operator,twin,4799.4,4799.4,c233af4b-e2ff-4e1e-9ca2-4e52880dca21,c6fc0298-3991-48d2-b54e-eefedd6167fc,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-057bb476-e790-45dd-a0fb-d3d42e49e2a5,connection_tour,ttc,Victoria Falls Experience,trafalgar,Trafalgar,trafalgar,victoria-falls-experience,500.0,,10.0,2,le_tour_operator,twin,1976.25,2325.0,1c31c6e3-7efd-4992-a68e-6d6a5f3dce54,d2e07c92-3e5b-4c6f-8add-6aa7fbed24e8,2023-09-25 11:50:22,2023-09-25 11:50:22
tour-059c78b3-aa0c-47e8-8d52-63eed770f732,connection_tour,ttc,Colours of Sicily,trafalgar,Trafalgar,trafalgar,colours-of-sicily,500.0,relaxed,10.0,2,le_tour_operator,twin,2419.2,2688.0,b68092c1-3c2e-41f7-8dc8-0bf892c8bd01,5ae1cfa2-d992-4002-bb30-74678efc963c,2023-09-25 11:50:22,2023-09-25 11:50:22
tour-05e4c113-fb12-41eb-bc3d-ef25ca97fb6a,connection_tour,ttc,Imperial Europe,trafalgar,Trafalgar,trafalgar,imperial-europe,500.0,,10.0,2,le_tour_operator,twin,1818.9,2021.0,a3c3974c-b839-4c1d-a017-61df64dd861a,133cedd0-c276-4ed6-814d-7e27cef83f8c,2023-09-25 11:50:24,2023-09-25 11:50:24
tour-062fe587-4e6b-4d91-b412-aefa185a6393,connection_tour,ttc,London and Paris Explorer,trafalgar,Trafalgar,trafalgar,london-and-paris-explorer,500.0,,10.0,2,le_tour_operator,twin,2227.5,2475.0,bad0f2a8-b6bc-4c43-9693-a721421ca72d,74b50d12-d9ab-4342-8fdd-91f6f6dee7f7,2023-09-25 11:50:25,2023-09-25 11:50:25
tour-06b2eabf-40a2-4728-baf4-d78d727cde9d,connection_tour,ttc,Country Roads of Scotland,insightvacations,Insight Vacations,insightvacations,country-roads-of-scotland,500.0,,0.0,0,luxuryescapes,twin,3621.6,4024.0,cd0640a8-9343-47f5-a118-8ef7ab76a4f1,96dc0745-5e64-4d91-90e4-46430d2420de,2023-09-25 11:50:23,2023-09-25 11:50:23
tour-06edd280-1abd-46ec-94c2-39d00528e3b6,connection_tour,ttc,European Flair,insightvacations,Insight Vacations,insightvacations,european-flair,500.0,relaxed,0.0,0,luxuryescapes,twin,3881.0,3881.0,3189ab47-1546-4f9e-97f3-a1114ff209c6,98511e30-288e-4a24-9d4d-03a061bc6d37,2023-09-25 11:50:23,2023-09-25 11:50:23
tour-097ca63d-7488-431c-81e9-92668e6631c6,connection_tour,ttc,Captivating Kerala,trafalgar,Trafalgar,trafalgar,captivating-kerala,500.0,,10.0,2,le_tour_operator,twin,1325.0,1325.0,fff58586-7e7b-4b73-84c2-2fbf06164651,901d3416-129e-4e89-b6a6-686278bb5fa4,2023-09-25 11:50:22,2023-09-25 11:50:22
tour-09c44ea6-63cb-46f5-9232-da54d3b11dfc,connection_tour,ttc,Christmas Markets of Central Europe,insightvacations,Insight Vacations,insightvacations,christmas-markets-of-central-europe,500.0,,0.0,0,luxuryescapes,twin,5395.0,5395.0,8b1363aa-e566-4fd7-835c-aec499290b29,c22cfbd0-f07c-4812-861e-d2c1629576df,2023-09-25 11:50:25,2023-09-25 11:50:25
tour-09d55a84-9bd8-42a6-bb97-9c33749e76fc,connection_tour,ttc,Jordan Experience,trafalgar,Trafalgar,trafalgar,jordan-experience,500.0,,10.0,2,le_tour_operator,twin,1811.0,1811.0,30b6f47f-c122-435a-81c2-0bdb0fd2a7c2,c0cbb771-b990-48e3-85c9-223feae62626,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-0a5e94d1-acd8-48a9-8f5d-8151a89945f8,connection_tour,ttc,Best of Holland,trafalgar,Trafalgar,trafalgar,best-of-holland,500.0,,10.0,2,le_tour_operator,twin,2168.1,2409.0,e1efcdf8-662d-4433-8d2e-3f4da89e8965,da3ba800-406f-43a2-9cfa-27e767b4bc60,2023-09-25 11:50:27,2023-09-25 11:50:27
tour-0a90bed2-cf39-49d7-a753-5b3986df2a13,partner_tour,salesforce,Ultimate New Zealand: North & South Island Tour with TranzAlpine Scenic Train & Doubtful Sound Cruise,letrustedpartnertours,Luxury Escapes Trusted Partner Tours,letrustedpartnertours,ultimate-new-zealand-north-and-south-island-tour-with-tranzalpine-scenic-train-and-doubtful-sound-cruise,0.2,moderate,7.0,4,le_tour_operator,twin,3899.4,3899.4,5b34fe89-4d88-41a8-a592-d216526dfa5b,0ad26ae6-b6e7-4d75-93bb-25b68d0c7dea,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-0b428d90-6d36-4514-94ee-68f9a0d8a897,connection_tour,ttc,In the Footsteps of the Incas,trafalgar,Trafalgar,trafalgar,in-the-footsteps-of-the-incas,500.0,,10.0,2,le_tour_operator,twin,4675.0,4675.0,715b94a9-241e-46d1-af27-3eca005301ac,d1c847b1-2e8e-4f8d-8ed9-ed63e67ed4d9,2023-09-25 11:50:24,2023-09-25 11:50:24
tour-0e570698-751f-4d65-879e-738a485e7645,direct_tour,salesforce,China & Japan 2024: 18-Day Tour & Cruise Combo with Royal Caribbean from Shanghai & Roundtrip International Flights,luxuryescapes,Luxury Escapes Tours,luxuryescapes,china-and-japan-2024-18-day-tour-and-cruise-combo-with-royal-caribbean-from-shanghai-and-roundtrip-international-flights,0.0,moderate,8.5,2,le_tour_operator,twin,2099.4,2099.4,ba94ea4b-879e-4872-8bd6-89b8abfcf3af,d81bb8bc-b4ad-4ecf-a1c8-0b4c2ea997dd,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-0f096c66-1c31-440d-9c95-e23afc1e7086,connection_tour,ttc,Best of Ireland and Scotland,trafalgar,Trafalgar,trafalgar,best-of-ireland-and-scotland,500.0,,10.0,2,le_tour_operator,twin,4315.5,4795.0,4aee4da1-97ba-4426-b4b6-7b3ac33fb669,b961dfb8-dd86-48e5-9dc2-3b7401089e4d,2023-09-25 11:50:24,2023-09-25 11:50:24
tour-0fe6b936-0ae1-420d-93a8-b49cb1983d2c,connection_tour,ttc,"Oktoberfest, the Germanic Experience 2024",insightvacations,Insight Vacations,insightvacations,oktoberfest-the-germanic-experience-2024,500.0,,0.0,0,luxuryescapes,twin,4275.0,4275.0,4b9310b6-c806-43d8-b195-7ed315d86894,8e0638ae-190e-4ddc-8278-0ea5239f0cc6,2023-09-25 11:50:22,2023-09-25 11:50:22
tour-11c6b94a-0de7-497a-98b5-09d216a3d189,connection_tour,ttc,Country Roads of Switzerland,insightvacations,Insight Vacations,insightvacations,country-roads-of-switzerland,500.0,,0.0,0,luxuryescapes,twin,6069.6,6744.0,c5b1446e-1f68-43dc-b454-332730adf317,2f7e2c86-a15b-4d82-b3c5-37e8d8862e59,2023-09-25 11:50:23,2023-09-25 11:50:23
tour-1276255d-2d17-4532-9897-e252c2139257,direct_tour,salesforce,"India Luxury Railway Tour on Iconic Deccan Odyssey with Taj Mahal, Ellora Caves, Ranthambore Safari & Handpicked Accommodation",luxuryescapes,Luxury Escapes Tours,luxuryescapes,india-luxury-railway-tour-on-iconic-deccan-odyssey-with-taj-mahal-ellora-caves-ranthambore-safari-and-handpicked-accommodation,0.2,moderate,8.5,2,le_tour_operator,twin,5699.4,5699.4,430bff61-739f-414a-871c-fec7caa5d758,73836eec-3461-48f8-a5bf-ed17f108b8c2,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-13355096-f1de-4158-9d62-9c3db6e59f4d,connection_tour,ttc,Wonders of Ancient Egypt,trafalgar,Trafalgar,trafalgar,wonders-of-ancient-egypt,500.0,,10.0,2,le_tour_operator,twin,3750.0,3750.0,8d8382db-2f2a-450f-9b6d-da3b1d64ab76,ddbc0521-7465-48e3-a6c3-1218f24ad3a8,2023-09-25 11:50:25,2023-09-25 11:50:25
tour-14a3858a-73c5-430a-bc1f-6727a4e2edfa,connection_tour,ttc,Nordic Adventure,trafalgar,Trafalgar,trafalgar,nordic-adventure,500.0,,10.0,2,le_tour_operator,twin,5957.1,6619.0,37511996-9a08-47e7-a4cb-a9e2b08a96a0,39597486-2b5e-48be-8a16-ca2afd8b3178,2023-09-25 11:50:25,2023-09-25 11:50:25
tour-153f80df-d6ce-4488-a0f4-ae4b97f53d94,connection_tour,ttc,Elegance of the Nile,luxurygold,Luxury Gold,luxurygold,elegance-of-the-nile,500.0,,0.0,0,luxuryescapes,twin,5575.0,5575.0,c3c51e1c-975b-4801-af85-91fba3be8525,0c2aef64-038a-4220-929b-b878a130b75e,2023-09-25 11:50:26,2023-09-25 11:50:26
tour-15621fa9-b914-4740-af0b-5d5bde883313,connection_tour,ttc,Northern Lights of Scandinavia,insightvacations,Insight Vacations,insightvacations,northern-lights-of-scandinavia,500.0,,0.0,0,luxuryescapes,twin,4295.0,4295.0,170ce60c-ea0e-4f53-8d1d-7be5de5ef8e4,c932647f-9d7a-4324-bc70-b73ff514d410,2023-09-25 11:50:27,2023-09-25 11:50:27
tour-15662355-d9c0-4818-9ea8-44198a3b14d2,connection_tour,ttc,Journey Along the Civil Rights Trail,trafalgar,Trafalgar,trafalgar,journey-along-the-civil-rights-trail,500.0,,10.0,2,le_tour_operator,twin,3037.5,3375.0,1e18b7db-7e2c-49e9-a97f-3322d2abe7c2,d94d1c7f-b207-487e-bd61-b23b0ca652e4,2023-09-25 11:50:20,2023-09-25 11:50:20
tour-16b00bfd-fdb4-4801-b1b8-657b61c739bd,connection_tour,ttc,Namibia Adventure,trafalgar,Trafalgar,trafalgar,namibia-adventure,500.0,,10.0,2,le_tour_operator,twin,5775.75,6795.0,53d230b6-b74b-4448-bb50-0e238f75e6ce,6275485b-6136-49bf-aaaa-ebab7db652eb,2023-09-25 11:50:24,2023-09-25 11:50:24
tour-16d740f1-d3d1-4806-b317-6c08b1d6151c,connection_tour,ttc,Grand European,trafalgar,Trafalgar,trafalgar,grand-european,500.0,,10.0,2,le_tour_operator,twin,6825.0,6825.0,c39b7df3-5dbc-40b7-851a-9e0853dd8ace,a0defcac-f0fd-4d53-ac7c-4daadbe8ff5b,2023-09-25 11:50:22,2023-09-25 11:50:22
tour-16fe0a33-887b-446f-af5a-9f7e88600226,connection_tour,ttc,Tastes and Sounds of the South,trafalgar,Trafalgar,trafalgar,tastes-and-sounds-of-the-south,500.0,,10.0,2,le_tour_operator,twin,3061.8,3402.0,c32c3d5b-8143-4676-8d7e-5b5b0960ad15,c1713149-de34-43c4-ae87-272ef5fca547,2023-09-25 11:50:21,2023-09-25 11:50:21
tour-171df543-de65-4733-b863-c7a3cfae7b45,connection_tour,ttc,Best of Germany and Austria,trafalgar,Trafalgar,trafalgar,best-of-germany-and-austria,500.0,,10.0,2,le_tour_operator,twin,3990.6,4434.0,c0b1599e-0d41-4214-97ea-230c3994efa1,b9d8a3df-b867-4f6d-bea5-8ebd280f5d61,2023-09-25 11:50:27,2023-09-25 11:50:27
tour-17415591-1f9e-4b4f-892b-4a09c32de2f8,connection_tour,ttc,Hawaiian Discovery,trafalgar,Trafalgar,trafalgar,hawaiian-discovery,500.0,,10.0,2,le_tour_operator,twin,4219.3,4645.0,bbe99258-8c4e-4c25-80da-c9295193a371,4c7544ce-7f61-4e60-9c9c-f11e85b7b6a8,2023-09-25 11:50:26,2023-09-25 11:50:26
tour-17492556-66cf-4de0-bb79-9cef4c8755b3,connection_tour,ttc,Land of the Gods,trafalgar,Trafalgar,trafalgar,land-of-the-gods,500.0,,10.0,2,le_tour_operator,twin,5494.0,5494.0,97a677a8-8383-4f24-9b9f-de3b1c4a38cc,89c14b0b-dd0b-4ee0-b028-6c274a5d77e3,2023-09-25 11:50:24,2023-09-25 11:50:24
tour-174bc1ef-ec0b-4462-85a9-0c780577f378,connection_tour,ttc,Timeless Scandinavia,luxurygold,Luxury Gold,luxurygold,timeless-scandinavia,500.0,,0.0,0,luxuryescapes,twin,7825.0,7825.0,11cf86c6-bb9f-4e0a-8f88-bd63c4380ff4,9b6695cb-8725-4229-bc48-8b14c8c0cc72,2023-09-25 11:50:26,2023-09-25 11:50:26
tour-175983bf-7352-4f8d-a566-4625852b88f1,direct_tour,salesforce,"Ecuador & Galapagos Islands Small-Group Island-Hopping Tour with Expert Naturalists, Handpicked Accommodation & Internal Flights",luxuryescapes,Luxury Escapes Tours,luxuryescapes,ecuador-and-galapagos-islands-small-group-island-hopping-tour-with-expert-naturalists-handpicked-accommodation-and-internal-flights,0.2,moderate,8.5,2,le_tour_operator,twin,4199.4,4199.4,de006a11-f07e-4a45-a532-8daff85d3fa7,1cc0408b-9b66-491d-a9fc-3e68e00dd70b,2023-09-25 11:50:18,2023-09-25 11:50:18
tour-17aca336-8e15-4006-aec5-7c985689f469,direct_tour,salesforce,"Egypt 2024 Small-Group Tour with Nile River Cruise, Handpicked Accommodation & Internal Flights",luxuryescapes,Luxury Escapes Tours,luxuryescapes,egypt-2024-small-group-tour-with-nile-river-cruise-handpicked-accommodation-and-internal-flights,0.0,moderate,8.5,2,le_tour_operator,twin,1919.4,1919.4,7ad114ff-c18d-4419-afd8-e9d09b680de4,6addc288-843a-4031-b51d-9dab2d614f8b,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-1a5de93a-f4f7-4a72-be03-5e046432b272,connection_tour,ttc,Britain and Ireland Panorama,trafalgar,Trafalgar,trafalgar,britain-and-ireland-panorama,500.0,,10.0,2,le_tour_operator,twin,4252.5,4725.0,738a6d71-9b15-4d44-8ca5-001b10b58ab3,26904dcb-f431-443b-95e5-f7e928db533e,2023-09-25 11:50:27,2023-09-25 11:50:27
tour-1b8acf73-a3ea-4832-ba76-22145e628045,partner_tour,salesforce,"Turkiye & Greece 2024 Small-Group Tour with Cappadocia Visit, Bosphorus Sailing & Greek Islands Cruise",letrustedpartnertours,Luxury Escapes Trusted Partner Tours,letrustedpartnertours,turkiye-and-greece-2024-small-group-tour-with-cappadocia-visit-bosphorus-sailing-and-greek-islands-cruise,0.0,moderate,7.0,4,le_tour_operator,twin,3599.4,3599.4,27d18dcc-48a4-452d-8751-8e765b946326,b693933c-d515-40d3-bead-970bcad401ae,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-1c1d9c0a-3738-463a-9b48-9c39ddc9ebe5,connection_tour,ttc,Glories of Greece,insightvacations,Insight Vacations,insightvacations,glories-of-greece,500.0,,0.0,0,luxuryescapes,twin,1825.0,1825.0,8e9854fc-7e63-43e1-8e49-c545d2f312a0,6d3d6328-523f-4497-b254-9dd0b68cc6b0,2023-09-25 11:50:24,2023-09-25 11:50:24
tour-1c30632e-6fb8-4dee-a8eb-29d2904fead6,connection_tour,ttc,Southern Capitals - City Meets Bush,trafalgar,Trafalgar,trafalgar,southern-capitals-city-meets-bush,500.0,,10.0,2,le_tour_operator,twin,1980.0,1980.0,f2790e4a-ca37-42de-9bdf-7aea9f7bbf9f,2b207ce4-3722-48b2-bb71-a6bbc6780493,2023-09-25 11:50:22,2023-09-25 11:50:22
tour-1ca5ef55-e091-40d9-a0a0-7e1b08f3ac17,direct_tour,salesforce,"South Australia Small-Group Gourmet Tour with Roundtrip Adelaide to Port Lincoln Flights, Oyster Shucking & Wine Tasting",luxuryescapes,Luxury Escapes Tours,luxuryescapes,south-australia-small-group-gourmet-tour-with-roundtrip-adelaide-to-port-lincoln-flights-oyster-shucking-and-wine-tasting,0.2,relaxed,8.5,2,le_tour_operator,twin,1499.4,1499.4,a4ed9b73-7a91-4780-82ef-9f01b42694a7,fd7de4b3-dc8b-413f-8071-466587728c1e,2023-09-25 11:50:18,2023-09-25 11:50:18
tour-21484d6c-e8f9-4514-8f8e-d309b69ac4e6,partner_tour,salesforce,"Spain & Portugal 2024 Small-Group Grand Tour with Alhambra Palace, Douro River Cruise, Wine Tastings & Handpicked Accommodation",letrustedpartnertours,Luxury Escapes Trusted Partner Tours,letrustedpartnertours,spain-and-portugal-2024-small-group-grand-tour-with-alhambra-palace-douro-river-cruise-wine-tastings-and-handpicked-accommodation,0.0,moderate,7.0,4,le_tour_operator,twin,4199.4,4199.4,66d6cc8a-4ebc-4985-914a-3be19fbd2171,4e423adf-2bef-449b-9463-67be8e907269,2023-09-25 11:50:18,2023-09-25 11:50:18
tour-218dc196-0144-4aaf-b78b-9e7f49ee5599,connection_tour,ttc,Days of Devotion,trafalgar,Trafalgar,trafalgar,days-of-devotion,500.0,,10.0,2,le_tour_operator,twin,3060.0,3060.0,56d640a3-dfe4-492e-b5e9-ea5903323530,242d9512-7748-48e6-857d-218e3d66584a,2023-09-25 11:50:22,2023-09-25 11:50:22
tour-21c58611-100e-48ac-aca7-0331298244cc,direct_tour,salesforce,"Scandinavia Summer 2024 Small-Group Tour with Fjord Cruise, Scenic Train Journey & Guided Walks",luxuryescapes,Luxury Escapes Tours,luxuryescapes,scandinavia-summer-2024-small-group-tour-with-fjord-cruise-scenic-train-journey-and-guided-walks,0.2,active,8.5,2,le_tour_operator,twin,7199.4,7199.4,98a45b45-74e2-4dba-afa2-17505d6333fd,30736667-ef89-4221-85e4-01623fe37605,2023-09-25 11:50:18,2023-09-25 11:50:18
tour-220cbe87-2234-4cd9-aa9f-9f7e841ccbae,connection_tour,ttc,Great Iberian Cities,trafalgar,Trafalgar,trafalgar,great-iberian-cities,500.0,relaxed,10.0,2,le_tour_operator,twin,1935.0,2150.0,2c30830a-be1e-4fc0-8242-0bf68de121c1,4d31c563-b61a-47f4-a42c-04e9ffc0ca7f,2023-09-25 11:50:27,2023-09-25 11:50:27
tour-221138fe-3e1b-4cfb-83f6-0dcee4a849f0,connection_tour,ttc,New Zealand Uncovered,trafalgar,Trafalgar,trafalgar,new-zealand-uncovered,500.0,moderate,10.0,2,le_tour_operator,twin,6002.1,6669.0,fd97e090-afaf-43fc-a453-cc234f4afb84,78b61e84-c568-49c0-996c-5018cb8db1d9,2023-09-25 11:50:24,2023-09-25 11:50:24
tour-224945f2-1cf1-465b-b91b-83e6012dd986,connection_tour,ttc,Harmony of Central Europe,luxurygold,Luxury Gold,luxurygold,harmony-of-central-europe,500.0,,0.0,0,luxuryescapes,twin,6450.0,6450.0,b179f4a5-dd78-4c90-ba61-5e651b0aa9a5,796726c1-7dd1-403d-8a0f-f5e08907a3bd,2023-09-25 11:50:20,2023-09-25 11:50:20
tour-2450c475-4e46-4868-b92f-0544718685b6,connection_tour,ttc,Best of Italy and Greece,trafalgar,Trafalgar,trafalgar,best-of-italy-and-greece,500.0,,10.0,2,le_tour_operator,twin,3560.0,3926.0,b227c82c-640e-43a9-9e4d-4b7b740d534a,830f8bf5-6f9e-4018-acc4-bf575d00ebd8,2023-09-25 11:50:23,2023-09-25 11:50:23
tour-2526d517-25cb-4ed6-b88b-0e1557fd4f6f,connection_tour,ttc,Amazing Britain,trafalgar,Trafalgar,trafalgar,amazing-britain,500.0,,10.0,2,le_tour_operator,twin,2205.0,2450.0,a12a6f9e-8dbb-4bd4-a68e-a2d342d6baef,26a97ea7-c62e-4b4a-9892-de161a65d993,2023-09-25 11:50:22,2023-09-25 11:50:22
tour-2556173d-d4f0-4d20-95ff-a9c5a3927076,connection_tour,ttc,European Traveller,trafalgar,Trafalgar,trafalgar,european-traveller,500.0,,10.0,2,le_tour_operator,twin,1971.0,1971.0,7df6d479-5d39-4cc7-8edb-e51623ed2775,2dc859ba-0d86-4fab-9ea4-c8845a7087d6,2023-09-25 11:50:25,2023-09-25 11:50:25
tour-2606986d-f9d3-4702-a120-9a8bb7a35590,connection_tour,ttc,East Coast USA and Canada,trafalgar,Trafalgar,trafalgar,east-coast-usa-and-canada,500.0,,10.0,2,le_tour_operator,twin,4945.5,5495.0,5cb52d50-f217-4b59-bd69-09cf6a8a8f9d,d8696df8-2c5b-476c-9f81-7cca19a03513,2023-09-25 11:50:24,2023-09-25 11:50:24
tour-2650526c-8502-4891-b735-5640e93455e1,connection_tour,ttc,Wonders of Turkey,insightvacations,Insight Vacations,insightvacations,wonders-of-turkey,500.0,,0.0,0,luxuryescapes,twin,2580.0,2580.0,9e17f852-501f-4d5a-9f2c-77cc556e6e52,b91df0ec-cc8c-4990-bbde-535bd0268dba,2023-09-25 11:50:22,2023-09-25 11:50:22
tour-26fe9a2f-5158-414c-bd71-361a26369581,connection_tour,ttc,Country Roads of France,insightvacations,Insight Vacations,insightvacations,country-roads-of-france,500.0,,0.0,0,luxuryescapes,twin,5595.0,5595.0,b81db371-4b09-49b2-9d55-5cd801cc1e85,4b633d0c-a6bf-4cf3-958a-d7224ca5d025,2023-09-25 11:50:26,2023-09-25 11:50:26
tour-27a82cc9-cf89-42ef-a7ff-a856af85f9f9,partner_tour,salesforce,"Spain & Portugal 2024 Small-Group Tour with Fado Show, Douro River Cruise & Pinhao Wine Tasting",letrustedpartnertours,Luxury Escapes Trusted Partner Tours,letrustedpartnertours,spain-and-portugal-2024-small-group-tour-with-fado-show-douro-river-cruise-and-pinhao-wine-tasting,0.2,relaxed,7.0,4,le_tour_operator,twin,1919.4,1919.4,dbeeedb8-4441-462d-bb74-126b51cdfe74,9dfad8c6-d71c-46a3-9191-6c8f01977e53,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-2825a6ec-9cce-4858-8a46-30242bd44e64,direct_tour,salesforce,"Classic Thailand Small-Group Tour with Phuket Beach Stay, Chiang Mai Cooking Class & Internal Flights",luxuryescapes,Luxury Escapes Tours,luxuryescapes,classic-thailand-small-group-tour-with-phuket-beach-stay-chiang-mai-cooking-class-and-internal-flights,0.2,moderate,8.5,2,le_tour_operator,twin,1799.4,1799.4,ca8c000e-bec5-4982-9d71-7c0507524da1,b6363bd0-e3f5-469a-8cd4-30d1c13a93f4,2023-09-25 11:50:18,2023-09-25 11:50:18
tour-2828f70b-df4b-4c60-8f93-d6d3b48c092d,connection_tour,ttc,Amazing Spain & Portugal,insightvacations,Insight Vacations,insightvacations,amazing-spain-and-portugal,500.0,,0.0,0,luxuryescapes,twin,1995.0,1995.0,2158ce58-ed8b-4c2c-962b-3a5049f1a32b,ee4d11d7-df3a-4d58-9685-736d18cee29e,2023-09-25 11:50:22,2023-09-25 11:50:22
tour-292658bc-5c38-49a9-9842-2270f9b3b4cc,connection_tour,ttc,Northern Italy Including Cinque Terre,trafalgar,Trafalgar,trafalgar,northern-italy-including-cinque-terre,500.0,moderate,10.0,2,le_tour_operator,twin,2214.0,2460.0,4f0a2216-79a3-4073-bae2-e2bdfb707ac3,3b0ca75b-94e2-40b1-ac70-9026cb0b5bfe,2023-09-25 11:50:23,2023-09-25 11:50:23
tour-2b3727cd-8426-4cab-bb1e-46e91db1109c,connection_tour,ttc,Hawaiian Explorer,trafalgar,Trafalgar,trafalgar,hawaiian-explorer,500.0,,10.0,2,le_tour_operator,twin,3239.4,3569.0,0e6002a5-0cf6-46b5-890f-31aacf2ee2c7,292f7c63-7d6c-4226-b0e2-fa7fe3ffc5ef,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-2b8aaca6-5965-48dc-a80b-8dc31f07cfcb,connection_tour,ttc,Romantic European,insightvacations,Insight Vacations,insightvacations,romantic-european,500.0,,0.0,0,luxuryescapes,twin,5141.7,5713.0,b74d09b2-2283-4098-a443-4c1b22895f44,b1b5eb28-9c05-4d1f-b8c3-870df9888d87,2023-09-25 11:50:26,2023-09-25 11:50:26
tour-2ba38e1d-b276-4a9a-8898-8d957e2cb9b0,partner_tour,salesforce,"Tasmania: Bay of Fires 2024 Small-Group Hiking Tour with Boutique Farmhouse Stay, Ansons Bay & Eddystone Point Lighthouse",letrustedpartnertours,Luxury Escapes Trusted Partner Tours,letrustedpartnertours,tasmania-bay-of-fires-2024-small-group-hiking-tour-with-boutique-farmhouse-stay-ansons-bay-and-eddystone-point-lighthouse,0.0,active,7.0,4,le_tour_operator,twin,1439.4,1439.4,7c7cd135-2070-40d2-b017-41164886c604,f7ac7287-071a-4cfa-859f-94d20c41f817,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-2d5c1416-c2da-46a2-bf18-f289ab039504,connection_tour,ttc,Tassie's Parks & Nature,trafalgar,Trafalgar,trafalgar,tassies-parks-and-nature,500.0,,10.0,2,le_tour_operator,twin,3197.0,3197.0,b835d1f3-6452-4c60-9bea-997f569d32aa,83f8688c-df1b-433c-86c4-88569869b5e0,2023-09-25 11:50:24,2023-09-25 11:50:24
tour-2dae4606-9897-4cea-a00e-d898d5b194bb,connection_tour,ttc,Southwest Native Trails,trafalgar,Trafalgar,trafalgar,southwest-native-trails,500.0,,10.0,2,le_tour_operator,twin,4375.0,4375.0,0f8ce904-1517-4a82-8594-f7325deb5e86,30e682c5-5d1a-489c-9af0-7b71618030c8,2023-09-25 11:50:20,2023-09-25 11:50:20
tour-2e75cdf4-a2e7-4857-bd77-ca3511a6b275,connection_tour,ttc,Grand South America,luxurygold,Luxury Gold,luxurygold,grand-south-america,500.0,active,0.0,0,luxuryescapes,twin,16395.0,16395.0,83c0e895-2e20-42c2-830d-803d73f391c3,5d4e066d-f31b-444e-bd98-e9175d56dccb,2023-09-25 11:50:21,2023-09-25 11:50:21
